listing_id,date,available,price,,Avg_Price,Median_Price
15198149,7/1/2018,t,$14.00 ,,100.8355928,80
23051536,7/1/2018,t,$14.00 ,,,
15861717,7/1/2018,t,$17.00 ,,,
19420237,7/1/2018,t,$18.00 ,,,
22980180,7/1/2018,t,$18.00 ,,,
23518505,7/1/2018,t,$18.00 ,,,
20670065,7/1/2018,t,$19.00 ,,,
15457499,7/1/2018,t,$20.00 ,,,
22507092,7/1/2018,t,$20.00 ,,,
3430323,7/1/2018,t,$20.00 ,,,
22562935,7/1/2018,t,$20.00 ,,,
2168040,7/1/2018,t,$20.00 ,,,
24800480,7/1/2018,t,$21.00 ,,,
18643484,7/1/2018,t,$22.00 ,,,
24108415,7/1/2018,t,$22.00 ,,,
15565983,7/1/2018,t,$22.00 ,,,
3235646,7/1/2018,t,$22.00 ,,,
23457598,7/1/2018,t,$22.00 ,,,
9620210,7/1/2018,t,$22.00 ,,,
9603553,7/1/2018,t,$22.00 ,,,
7273656,7/1/2018,t,$23.00 ,,,
22381765,7/1/2018,t,$23.00 ,,,
23647923,7/1/2018,t,$23.00 ,,,
24961032,7/1/2018,t,$24.00 ,,,
20688669,7/1/2018,t,$24.00 ,,,
9518658,7/1/2018,t,$24.00 ,,,
6932612,7/1/2018,t,$25.00 ,,,
21987341,7/1/2018,t,$25.00 ,,,
22288284,7/1/2018,t,$25.00 ,,,
22281199,7/1/2018,t,$25.00 ,,,
23049037,7/1/2018,t,$25.00 ,,,
14889512,7/1/2018,t,$25.00 ,,,
22427759,7/1/2018,t,$25.00 ,,,
23000942,7/1/2018,t,$25.00 ,,,
22963271,7/1/2018,t,$25.00 ,,,
23713116,7/1/2018,t,$25.00 ,,,
12671130,7/1/2018,t,$25.00 ,,,
15473515,7/1/2018,t,$25.00 ,,,
16844288,7/1/2018,t,$26.00 ,,,
24722228,7/1/2018,t,$27.00 ,,,
22681052,7/1/2018,t,$28.00 ,,,
17419498,7/1/2018,t,$28.00 ,,,
24355360,7/1/2018,t,$28.00 ,,,
6664910,7/1/2018,t,$29.00 ,,,
15724209,7/1/2018,t,$29.00 ,,,
25005537,7/1/2018,t,$29.00 ,,,
21388634,7/1/2018,t,$29.00 ,,,
23135884,7/1/2018,t,$29.00 ,,,
18286524,7/1/2018,t,$29.00 ,,,
19175774,7/1/2018,t,$29.00 ,,,
11452860,7/1/2018,t,$29.00 ,,,
14054017,7/1/2018,t,$29.00 ,,,
15907160,7/1/2018,t,$29.00 ,,,
3082172,7/1/2018,t,$29.00 ,,,
14524583,7/1/2018,t,$30.00 ,,,
18127041,7/1/2018,t,$30.00 ,,,
23474393,7/1/2018,t,$30.00 ,,,
23189058,7/1/2018,t,$30.00 ,,,
23962195,7/1/2018,t,$30.00 ,,,
24892994,7/1/2018,t,$30.00 ,,,
2892523,7/1/2018,t,$30.00 ,,,
3624063,7/1/2018,t,$30.00 ,,,
12087300,7/1/2018,t,$30.00 ,,,
20001050,7/1/2018,t,$30.00 ,,,
14865859,7/1/2018,t,$30.00 ,,,
17378687,7/1/2018,t,$30.00 ,,,
16843925,7/1/2018,t,$30.00 ,,,
16053359,7/1/2018,t,$30.00 ,,,
19994775,7/1/2018,t,$30.00 ,,,
24988315,7/1/2018,t,$31.00 ,,,
12106207,7/1/2018,t,$31.00 ,,,
16084243,7/1/2018,t,$31.00 ,,,
23445214,7/1/2018,t,$31.00 ,,,
21445527,7/1/2018,t,$32.00 ,,,
24322285,7/1/2018,t,$32.00 ,,,
19474507,7/1/2018,t,$32.00 ,,,
23475019,7/1/2018,t,$32.00 ,,,
14461875,7/1/2018,t,$32.00 ,,,
8876290,7/1/2018,t,$32.00 ,,,
4900577,7/1/2018,t,$32.00 ,,,
1964122,7/1/2018,t,$33.00 ,,,
23710549,7/1/2018,t,$33.00 ,,,
11437065,7/1/2018,t,$34.00 ,,,
16049646,7/1/2018,t,$34.00 ,,,
8480409,7/1/2018,t,$34.00 ,,,
2814653,7/1/2018,t,$34.00 ,,,
21557447,7/1/2018,t,$35.00 ,,,
20519566,7/1/2018,t,$35.00 ,,,
12022391,7/1/2018,t,$35.00 ,,,
21601983,7/1/2018,t,$35.00 ,,,
21823899,7/1/2018,t,$35.00 ,,,
24423835,7/1/2018,t,$35.00 ,,,
23032937,7/1/2018,t,$35.00 ,,,
13401424,7/1/2018,t,$35.00 ,,,
12227870,7/1/2018,t,$35.00 ,,,
6342775,7/1/2018,t,$35.00 ,,,
12099920,7/1/2018,t,$35.00 ,,,
9380727,7/1/2018,t,$36.00 ,,,
15521889,7/1/2018,t,$36.00 ,,,
14295959,7/1/2018,t,$36.00 ,,,
5172282,7/1/2018,t,$37.00 ,,,
24256289,7/1/2018,t,$37.00 ,,,
24615848,7/1/2018,t,$37.00 ,,,
6181616,7/1/2018,t,$37.00 ,,,
19425800,7/1/2018,t,$37.00 ,,,
24092522,7/1/2018,t,$38.00 ,,,
14086631,7/1/2018,t,$38.00 ,,,
23127329,7/1/2018,t,$38.00 ,,,
20019526,7/1/2018,t,$38.00 ,,,
8122379,7/1/2018,t,$38.00 ,,,
6839896,7/1/2018,t,$38.00 ,,,
16002492,7/1/2018,t,$38.00 ,,,
4938029,7/1/2018,t,$38.00 ,,,
22363790,7/1/2018,t,$38.00 ,,,
18192516,7/1/2018,t,$38.00 ,,,
9517480,7/1/2018,t,$39.00 ,,,
4042671,7/1/2018,t,$39.00 ,,,
16440908,7/1/2018,t,$39.00 ,,,
18207906,7/1/2018,t,$39.00 ,,,
19857364,7/1/2018,t,$39.00 ,,,
13149777,7/1/2018,t,$39.00 ,,,
17146436,7/1/2018,t,$39.00 ,,,
22319762,7/1/2018,t,$39.00 ,,,
16716055,7/1/2018,t,$40.00 ,,,
19545879,7/1/2018,t,$40.00 ,,,
19343113,7/1/2018,t,$40.00 ,,,
19343783,7/1/2018,t,$40.00 ,,,
1975172,7/1/2018,t,$40.00 ,,,
12091282,7/1/2018,t,$40.00 ,,,
19343323,7/1/2018,t,$40.00 ,,,
5924079,7/1/2018,t,$40.00 ,,,
22979390,7/1/2018,t,$40.00 ,,,
745120,7/1/2018,t,$40.00 ,,,
9917026,7/1/2018,t,$40.00 ,,,
21941561,7/1/2018,t,$40.00 ,,,
23516598,7/1/2018,t,$40.00 ,,,
2809211,7/1/2018,t,$40.00 ,,,
18252487,7/1/2018,t,$40.00 ,,,
24149314,7/1/2018,t,$40.00 ,,,
7715583,7/1/2018,t,$40.00 ,,,
7716076,7/1/2018,t,$40.00 ,,,
7715825,7/1/2018,t,$40.00 ,,,
12237031,7/1/2018,t,$40.00 ,,,
7715101,7/1/2018,t,$40.00 ,,,
21782798,7/1/2018,t,$40.00 ,,,
17120636,7/1/2018,t,$40.00 ,,,
8379739,7/1/2018,t,$41.00 ,,,
4937916,7/1/2018,t,$41.00 ,,,
24016370,7/1/2018,t,$42.00 ,,,
7466392,7/1/2018,t,$42.00 ,,,
17221187,7/1/2018,t,$42.00 ,,,
18236354,7/1/2018,t,$42.00 ,,,
24306740,7/1/2018,t,$42.00 ,,,
23571035,7/1/2018,t,$43.00 ,,,
4610269,7/1/2018,t,$43.00 ,,,
24134363,7/1/2018,t,$43.00 ,,,
24172017,7/1/2018,t,$43.00 ,,,
8684311,7/1/2018,t,$43.00 ,,,
20180708,7/1/2018,t,$43.00 ,,,
23630385,7/1/2018,t,$44.00 ,,,
6763351,7/1/2018,t,$44.00 ,,,
21963267,7/1/2018,t,$44.00 ,,,
22148104,7/1/2018,t,$44.00 ,,,
13507726,7/1/2018,t,$45.00 ,,,
25000383,7/1/2018,t,$45.00 ,,,
22055798,7/1/2018,t,$45.00 ,,,
13369615,7/1/2018,t,$45.00 ,,,
18351610,7/1/2018,t,$45.00 ,,,
24148863,7/1/2018,t,$45.00 ,,,
20716854,7/1/2018,t,$45.00 ,,,
12756586,7/1/2018,t,$45.00 ,,,
560239,7/1/2018,t,$45.00 ,,,
13672581,7/1/2018,t,$45.00 ,,,
17146642,7/1/2018,t,$45.00 ,,,
