listing_id,date,available,price,,Avg_Price,Median_Price
11556325,7/1/2018,t,$15.00 ,,536.9485625,195
22456751,7/1/2018,t,$16.00 ,,,
21668867,7/1/2018,t,$19.00 ,,,
24669279,7/1/2018,t,$19.00 ,,,
21810449,7/1/2018,t,$21.00 ,,,
305776,7/1/2018,t,$21.00 ,,,
22889935,7/1/2018,t,$22.00 ,,,
21086678,7/1/2018,t,$23.00 ,,,
15768131,7/1/2018,t,$23.00 ,,,
16362345,7/1/2018,t,$24.00 ,,,
21280088,7/1/2018,t,$24.00 ,,,
13490133,7/1/2018,t,$25.00 ,,,
22925806,7/1/2018,t,$25.00 ,,,
11498890,7/1/2018,t,$25.00 ,,,
14455162,7/1/2018,t,$25.00 ,,,
18412900,7/1/2018,t,$25.00 ,,,
11064513,7/1/2018,t,$26.00 ,,,
22752308,7/1/2018,t,$27.00 ,,,
22350834,7/1/2018,t,$27.00 ,,,
14261515,7/1/2018,t,$27.00 ,,,
22845424,7/1/2018,t,$28.00 ,,,
18570552,7/1/2018,t,$28.00 ,,,
3987840,7/1/2018,t,$28.00 ,,,
22462198,7/1/2018,t,$28.00 ,,,
3457457,7/1/2018,t,$28.00 ,,,
17072384,7/1/2018,t,$29.00 ,,,
13814474,7/1/2018,t,$29.00 ,,,
13816920,7/1/2018,t,$29.00 ,,,
16254374,7/1/2018,t,$29.00 ,,,
22121164,7/1/2018,t,$30.00 ,,,
24182231,7/1/2018,t,$30.00 ,,,
12113224,7/1/2018,t,$30.00 ,,,
16895721,7/1/2018,t,$30.00 ,,,
18376751,7/1/2018,t,$30.00 ,,,
24894546,7/1/2018,t,$32.00 ,,,
21680881,7/1/2018,t,$32.00 ,,,
21231803,7/1/2018,t,$32.00 ,,,
12874124,7/1/2018,t,$32.00 ,,,
18856290,7/1/2018,t,$32.00 ,,,
7281150,7/1/2018,t,$32.00 ,,,
1841045,7/1/2018,t,$32.00 ,,,
22960546,7/1/2018,t,$32.00 ,,,
8856273,7/1/2018,t,$33.00 ,,,
1673483,7/1/2018,t,$33.00 ,,,
10103273,7/1/2018,t,$34.00 ,,,
22175991,7/1/2018,t,$34.00 ,,,
19747696,7/1/2018,t,$35.00 ,,,
21053975,7/1/2018,t,$35.00 ,,,
7717621,7/1/2018,t,$35.00 ,,,
21878984,7/1/2018,t,$35.00 ,,,
20250219,7/1/2018,t,$35.00 ,,,
7285785,7/1/2018,t,$35.00 ,,,
21787525,7/1/2018,t,$35.00 ,,,
22504588,7/1/2018,t,$35.00 ,,,
22535538,7/1/2018,t,$35.00 ,,,
21817298,7/1/2018,t,$35.00 ,,,
21787355,7/1/2018,t,$35.00 ,,,
14587783,7/1/2018,t,$35.00 ,,,
17906739,7/1/2018,t,$35.00 ,,,
22470555,7/1/2018,t,$35.00 ,,,
21563983,7/1/2018,t,$36.00 ,,,
23483178,7/1/2018,t,$36.00 ,,,
14340890,7/1/2018,t,$36.00 ,,,
22517058,7/1/2018,t,$36.00 ,,,
17154596,7/1/2018,t,$36.00 ,,,
24138997,7/1/2018,t,$36.00 ,,,
17137611,7/1/2018,t,$37.00 ,,,
18792272,7/1/2018,t,$38.00 ,,,
23768519,7/1/2018,t,$38.00 ,,,
3208420,7/1/2018,t,$38.00 ,,,
9642412,7/1/2018,t,$38.00 ,,,
14609094,7/1/2018,t,$38.00 ,,,
19487599,7/1/2018,t,$39.00 ,,,
3925272,7/1/2018,t,$39.00 ,,,
19488507,7/1/2018,t,$39.00 ,,,
9032151,7/1/2018,t,$39.00 ,,,
21162514,7/1/2018,t,$39.00 ,,,
16797518,7/1/2018,t,$39.00 ,,,
22079329,7/1/2018,t,$40.00 ,,,
23020276,7/1/2018,t,$40.00 ,,,
19554159,7/1/2018,t,$40.00 ,,,
19049888,7/1/2018,t,$40.00 ,,,
17633388,7/1/2018,t,$40.00 ,,,
19912476,7/1/2018,t,$40.00 ,,,
11280825,7/1/2018,t,$40.00 ,,,
13981384,7/1/2018,t,$40.00 ,,,
22944341,7/1/2018,t,$40.00 ,,,
22157613,7/1/2018,t,$40.00 ,,,
8294421,7/1/2018,t,$40.00 ,,,
23520360,7/1/2018,t,$40.00 ,,,
8295577,7/1/2018,t,$40.00 ,,,
17789158,7/1/2018,t,$40.00 ,,,
15357434,7/1/2018,t,$40.00 ,,,
21259745,7/1/2018,t,$40.00 ,,,
24018291,7/1/2018,t,$40.00 ,,,
