listing_id,date,available,price,,Avg_Price,Median_Price
21321497,7/1/2018,t,"$3,000.00 ",,161.2789777,112
21321497,7/2/2018,t,"$3,000.00 ",,,
21321497,7/3/2018,t,"$3,000.00 ",,,
21321497,7/4/2018,t,"$3,000.00 ",,,
21321497,7/5/2018,t,"$3,000.00 ",,,
21321497,7/6/2018,t,"$3,000.00 ",,,
21321497,7/7/2018,t,"$3,000.00 ",,,
21321497,7/8/2018,t,"$3,000.00 ",,,
21321497,7/9/2018,t,"$3,000.00 ",,,
21321497,7/10/2018,t,"$3,000.00 ",,,
21321497,7/11/2018,t,"$3,000.00 ",,,
21321497,7/12/2018,t,"$3,000.00 ",,,
21321497,7/13/2018,t,"$3,000.00 ",,,
21321497,7/14/2018,t,"$3,000.00 ",,,
21321497,7/15/2018,t,"$3,000.00 ",,,
21321497,7/16/2018,t,"$3,000.00 ",,,
21321497,7/17/2018,t,"$3,000.00 ",,,
21321497,7/18/2018,t,"$3,000.00 ",,,
21321497,7/19/2018,t,"$3,000.00 ",,,
21321497,7/23/2018,t,"$3,000.00 ",,,
21321497,7/24/2018,t,"$3,000.00 ",,,
21321497,7/25/2018,t,"$3,000.00 ",,,
21321497,7/26/2018,t,"$3,000.00 ",,,
21321497,7/30/2018,t,"$3,000.00 ",,,
21321497,7/31/2018,t,"$3,000.00 ",,,
18458402,7/1/2018,t,"$2,000.00 ",,,
18458402,7/2/2018,t,"$2,000.00 ",,,
18458402,7/3/2018,t,"$2,000.00 ",,,
18458402,7/4/2018,t,"$2,000.00 ",,,
18458402,7/5/2018,t,"$2,000.00 ",,,
18458402,7/6/2018,t,"$2,000.00 ",,,
18458402,7/7/2018,t,"$2,000.00 ",,,
18458402,7/8/2018,t,"$2,000.00 ",,,
18458402,7/9/2018,t,"$2,000.00 ",,,
18458402,7/10/2018,t,"$2,000.00 ",,,
18458402,7/11/2018,t,"$2,000.00 ",,,
18458402,7/12/2018,t,"$2,000.00 ",,,
18458402,7/13/2018,t,"$2,000.00 ",,,
18458402,7/14/2018,t,"$2,000.00 ",,,
18458402,7/15/2018,t,"$2,000.00 ",,,
18458402,7/16/2018,t,"$2,000.00 ",,,
18458402,7/17/2018,t,"$2,000.00 ",,,
18458402,7/18/2018,t,"$2,000.00 ",,,
18458402,7/19/2018,t,"$2,000.00 ",,,
18458402,7/20/2018,t,"$2,000.00 ",,,
18458402,7/21/2018,t,"$2,000.00 ",,,
18458402,7/22/2018,t,"$2,000.00 ",,,
18458402,7/23/2018,t,"$2,000.00 ",,,
18458402,7/24/2018,t,"$2,000.00 ",,,
18458402,7/25/2018,t,"$2,000.00 ",,,
18458402,7/26/2018,t,"$2,000.00 ",,,
18458402,7/27/2018,t,"$2,000.00 ",,,
18458402,7/28/2018,t,"$2,000.00 ",,,
18458402,7/29/2018,t,"$2,000.00 ",,,
18458402,7/30/2018,t,"$2,000.00 ",,,
18458402,7/31/2018,t,"$2,000.00 ",,,
24017881,7/27/2018,t,"$1,997.00 ",,,
24017881,7/28/2018,t,"$1,997.00 ",,,
14770316,7/6/2018,t,"$1,949.00 ",,,
17420228,7/13/2018,t,"$1,900.00 ",,,
17420228,7/14/2018,t,"$1,900.00 ",,,
17420228,7/20/2018,t,"$1,900.00 ",,,
17420228,7/21/2018,t,"$1,900.00 ",,,
21230704,7/6/2018,t,"$1,899.00 ",,,
14770316,7/7/2018,t,"$1,649.00 ",,,
24017881,7/1/2018,t,"$1,602.00 ",,,
21230704,7/5/2018,t,"$1,529.00 ",,,
21230704,7/7/2018,t,"$1,529.00 ",,,
24017881,7/2/2018,t,"$1,501.00 ",,,
24017881,7/3/2018,t,"$1,501.00 ",,,
21025029,7/6/2018,t,"$1,500.00 ",,,
21025029,7/7/2018,t,"$1,500.00 ",,,
19412268,7/8/2018,t,"$1,500.00 ",,,
19412268,7/9/2018,t,"$1,500.00 ",,,
19412268,7/10/2018,t,"$1,500.00 ",,,
19412268,7/11/2018,t,"$1,500.00 ",,,
19412268,7/12/2018,t,"$1,500.00 ",,,
21025029,7/13/2018,t,"$1,500.00 ",,,
21025029,7/14/2018,t,"$1,500.00 ",,,
19412268,7/15/2018,t,"$1,500.00 ",,,
19412268,7/16/2018,t,"$1,500.00 ",,,
19412268,7/17/2018,t,"$1,500.00 ",,,
19412268,7/18/2018,t,"$1,500.00 ",,,
19412268,7/22/2018,t,"$1,500.00 ",,,
19412268,7/23/2018,t,"$1,500.00 ",,,
19412268,7/24/2018,t,"$1,500.00 ",,,
19412268,7/25/2018,t,"$1,500.00 ",,,
19412268,7/26/2018,t,"$1,500.00 ",,,
21025029,7/27/2018,t,"$1,500.00 ",,,
21025029,7/28/2018,t,"$1,500.00 ",,,
19412268,7/29/2018,t,"$1,500.00 ",,,
19412268,7/30/2018,t,"$1,500.00 ",,,
19412268,7/31/2018,t,"$1,500.00 ",,,
23906116,7/15/2018,t,"$1,439.00 ",,,
23906116,7/16/2018,t,"$1,439.00 ",,,
23906116,7/17/2018,t,"$1,439.00 ",,,
23906116,7/18/2018,t,"$1,439.00 ",,,
24011334,7/22/2018,t,"$1,434.00 ",,,
24017881,7/4/2018,t,"$1,400.00 ",,,
13509392,7/6/2018,t,"$1,400.00 ",,,
13311675,7/6/2018,t,"$1,400.00 ",,,
13509392,7/7/2018,t,"$1,400.00 ",,,
13311675,7/7/2018,t,"$1,400.00 ",,,
13509392,7/13/2018,t,"$1,400.00 ",,,
13311675,7/13/2018,t,"$1,400.00 ",,,
13509392,7/14/2018,t,"$1,400.00 ",,,
13311675,7/14/2018,t,"$1,400.00 ",,,
13509392,7/27/2018,t,"$1,400.00 ",,,
927327,7/1/2018,t,"$1,350.00 ",,,
927327,7/2/2018,t,"$1,350.00 ",,,
927327,7/3/2018,t,"$1,350.00 ",,,
927327,7/4/2018,t,"$1,350.00 ",,,
927327,7/5/2018,t,"$1,350.00 ",,,
927327,7/6/2018,t,"$1,350.00 ",,,
927327,7/7/2018,t,"$1,350.00 ",,,
927327,7/8/2018,t,"$1,350.00 ",,,
927327,7/9/2018,t,"$1,350.00 ",,,
927327,7/10/2018,t,"$1,350.00 ",,,
927327,7/11/2018,t,"$1,350.00 ",,,
927327,7/12/2018,t,"$1,350.00 ",,,
927327,7/13/2018,t,"$1,350.00 ",,,
927327,7/14/2018,t,"$1,350.00 ",,,
927327,7/15/2018,t,"$1,350.00 ",,,
927327,7/16/2018,t,"$1,350.00 ",,,
927327,7/17/2018,t,"$1,350.00 ",,,
927327,7/18/2018,t,"$1,350.00 ",,,
927327,7/19/2018,t,"$1,350.00 ",,,
927327,7/24/2018,t,"$1,350.00 ",,,
927327,7/25/2018,t,"$1,350.00 ",,,
927327,7/26/2018,t,"$1,350.00 ",,,
927327,7/27/2018,t,"$1,350.00 ",,,
18876938,7/27/2018,t,"$1,350.00 ",,,
927327,7/28/2018,t,"$1,350.00 ",,,
18876938,7/28/2018,t,"$1,350.00 ",,,
927327,7/29/2018,t,"$1,350.00 ",,,
927327,7/30/2018,t,"$1,350.00 ",,,
927327,7/31/2018,t,"$1,350.00 ",,,
14770316,7/20/2018,t,"$1,329.00 ",,,
14770316,7/21/2018,t,"$1,329.00 ",,,
21230704,7/20/2018,t,"$1,309.00 ",,,
21230704,7/21/2018,t,"$1,309.00 ",,,
18311038,7/6/2018,t,"$1,250.00 ",,,
18311038,7/7/2018,t,"$1,250.00 ",,,
18311038,7/13/2018,t,"$1,250.00 ",,,
18311038,7/14/2018,t,"$1,250.00 ",,,
18311038,7/20/2018,t,"$1,250.00 ",,,
18311038,7/21/2018,t,"$1,250.00 ",,,
18311038,7/27/2018,t,"$1,250.00 ",,,
18311038,7/28/2018,t,"$1,250.00 ",,,
14770316,7/5/2018,t,"$1,249.00 ",,,
14770316,7/27/2018,t,"$1,249.00 ",,,
14770316,7/28/2018,t,"$1,249.00 ",,,
21230704,7/27/2018,t,"$1,209.00 ",,,
21230704,7/28/2018,t,"$1,209.00 ",,,
22148940,7/14/2018,t,"$1,205.00 ",,,
19877259,7/1/2018,t,"$1,200.00 ",,,
19877259,7/2/2018,t,"$1,200.00 ",,,
17528120,7/2/2018,t,"$1,200.00 ",,,
19877259,7/3/2018,t,"$1,200.00 ",,,
17528120,7/3/2018,t,"$1,200.00 ",,,
19877259,7/4/2018,t,"$1,200.00 ",,,
19877259,7/5/2018,t,"$1,200.00 ",,,
17528120,7/5/2018,t,"$1,200.00 ",,,
17528120,7/9/2018,t,"$1,200.00 ",,,
17528120,7/10/2018,t,"$1,200.00 ",,,
17528120,7/12/2018,t,"$1,200.00 ",,,
17528120,7/16/2018,t,"$1,200.00 ",,,
17528120,7/17/2018,t,"$1,200.00 ",,,
17528120,7/19/2018,t,"$1,200.00 ",,,
17528120,7/23/2018,t,"$1,200.00 ",,,
17528120,7/24/2018,t,"$1,200.00 ",,,
17528120,7/26/2018,t,"$1,200.00 ",,,
17528120,7/30/2018,t,"$1,200.00 ",,,
17528120,7/31/2018,t,"$1,200.00 ",,,
24011334,7/26/2018,t,"$1,199.00 ",,,
24011334,7/27/2018,t,"$1,199.00 ",,,
24011334,7/28/2018,t,"$1,199.00 ",,,
18876938,7/6/2018,t,"$1,175.00 ",,,
18876938,7/7/2018,t,"$1,175.00 ",,,
14770316,7/13/2018,t,"$1,169.00 ",,,
14770316,7/14/2018,t,"$1,169.00 ",,,
24011334,7/29/2018,t,"$1,167.00 ",,,
22148940,7/13/2018,t,"$1,165.00 ",,,
24017881,7/11/2018,t,"$1,150.00 ",,,
24017881,7/12/2018,t,"$1,150.00 ",,,
24017881,7/19/2018,t,"$1,150.00 ",,,
17482333,7/14/2018,t,"$1,148.00 ",,,
20118762,7/14/2018,t,"$1,137.00 ",,,
17482333,7/13/2018,t,"$1,109.00 ",,,
18007859,7/8/2018,t,"$1,100.00 ",,,
18007859,7/9/2018,t,"$1,100.00 ",,,
18007859,7/10/2018,t,"$1,100.00 ",,,
18876938,7/15/2018,t,"$1,100.00 ",,,
18007859,7/18/2018,t,"$1,100.00 ",,,
18007859,7/19/2018,t,"$1,100.00 ",,,
18876938,7/22/2018,t,"$1,100.00 ",,,
24017881,7/22/2018,t,"$1,100.00 ",,,
18876938,7/29/2018,t,"$1,100.00 ",,,
18007859,7/11/2018,t,"$1,099.00 ",,,
18007859,7/12/2018,t,"$1,099.00 ",,,
18007859,7/13/2018,t,"$1,099.00 ",,,
18007859,7/14/2018,t,"$1,099.00 ",,,
18007859,7/15/2018,t,"$1,099.00 ",,,
18007859,7/16/2018,t,"$1,099.00 ",,,
18007859,7/17/2018,t,"$1,099.00 ",,,
20118762,7/13/2018,t,"$1,076.00 ",,,
20118762,7/7/2018,t,"$1,072.00 ",,,
13575637,7/5/2018,t,"$1,069.00 ",,,
18523616,7/5/2018,t,"$1,069.00 ",,,
13414371,7/5/2018,t,"$1,059.00 ",,,
13414371,7/6/2018,t,"$1,059.00 ",,,
24017881,7/29/2018,t,"$1,055.00 ",,,
24017881,7/30/2018,t,"$1,055.00 ",,,
24017881,7/31/2018,t,"$1,055.00 ",,,
19952780,7/1/2018,t,"$1,050.00 ",,,
19952780,7/5/2018,t,"$1,050.00 ",,,
19952780,7/15/2018,t,"$1,050.00 ",,,
